Participant,Block,Trial,Global_Trial,Mean_Reward_Arm0,Mean_Reward_Arm1,Action,Reward,RNN_Prob_Action0,V_t,Kalman_post_mean_0,Kalman_post_mean_1,Kalman_post_variance_0,Kalman_post_variance_1,Kalman_kalman_gain_0,Kalman_kalman_gain_1,RU,TU
0,0,1,0,0.6632002943479504,-9.36210177251867,1,-5.326005480686006,0.016271148,1.7753351602286687,0.0,-1.7753351602286687,5.0,3.333333333333334,0.0,0.3333333333333333,0.410326119149236,2.886751345948129
0,0,2,1,0.6632002943479504,-9.36210177251867,0,-5.846739672020791,0.9716019,-0.1735780637782618,-1.9489132240069305,-1.7753351602286687,3.333333333333334,3.333333333333334,0.3333333333333333,0.0,0.0,2.5819888974716116
0,0,3,2,0.6632002943479504,-9.36210177251867,0,3.278897276885305,0.9110752,1.1333745614447974,-0.6419605987838712,-1.7753351602286687,2.5000000000000004,3.333333333333334,0.25000000000000006,0.0,-0.24460302826636404,2.41522945769824
0,0,4,3,0.6632002943479504,-9.36210177251867,1,-10.464471524543386,0.0039458866,3.3056586525234772,-0.6419605987838712,-3.9476192513073483,2.5000000000000004,2.5000000000000004,0.0,0.25000000000000006,0.0,2.23606797749979
0,0,5,4,0.6632002943479504,-9.36210177251867,0,-2.0173293507789194,0.99994266,3.0305849021244673,-0.917034349182881,-3.9476192513073483,2.0,2.5000000000000004,0.20000000000000004,0.0,-0.16692526771109462,2.1213203435596424
0,0,6,5,0.6632002943479504,-9.36210177251867,0,5.397896533901364,0.9999907,4.083073382638508,0.1354541313311599,-3.9476192513073483,1.6666666666666667,2.5000000000000004,0.16666666666666666,0.0,-0.29014438134838416,2.041241452319315
0,0,7,6,0.6632002943479504,-9.36210177251867,1,-8.748969879560573,7.1699578e-12,5.043343508289153,0.1354541313311599,-4.907889376957994,1.6666666666666667,2.0,0.0,0.20000000000000004,-0.12321911363728955,1.9148542155126762
0,0,8,7,0.6632002943479504,-9.36210177251867,1,-13.789726764880612,0.010111494,6.52364973960959,0.1354541313311599,-6.38819560827843,1.6666666666666667,1.6666666666666667,0.0,0.16666666666666666,0.0,1.8257418583505538
0,0,9,8,0.6632002943479504,-9.36210177251867,0,-3.0603036267723427,0.99982363,6.067112917023375,-0.3210826912550548,-6.38819560827843,1.4285714285714286,1.6666666666666667,0.14285714285714288,0.0,-0.09576583940141203,1.7593288763724921
0,1,1,9,12.55083457173356,-3.5384216632539847,1,-2.421181333771865,0.016271148,0.8070604445906217,0.0,-0.8070604445906217,5.0,3.333333333333334,0.0,0.3333333333333333,0.410326119149236,2.886751345948129
0,1,2,10,12.55083457173356,-3.5384216632539847,0,13.655686658242644,0.93619585,5.358955997338169,4.551895552747547,-0.8070604445906217,3.333333333333334,3.333333333333334,0.3333333333333333,0.0,0.0,2.5819888974716116
0,1,3,11,12.55083457173356,-3.5384216632539847,0,13.585739522726161,1.0,7.617416989832823,6.810356545242201,-0.8070604445906217,2.5000000000000004,3.333333333333334,0.25000000000000006,0.0,-0.24460302826636404,2.41522945769824
0,1,4,12,12.55083457173356,-3.5384216632539847,0,11.165154226865859,0.9999918,8.488376526157554,7.681316081566933,-0.8070604445906217,2.0,3.333333333333334,0.20000000000000004,0.0,-0.41152829597745866,2.3094010767585034
0,1,5,13,12.55083457173356,-3.5384216632539847,0,11.118552443633192,1.0,9.061249253168597,8.254188808577975,-0.8070604445906217,1.6666666666666667,3.333333333333334,0.16666666666666666,0.0,-0.5347474096147482,2.23606797749979
0,1,6,14,12.55083457173356,-3.5384216632539847,0,7.067545424799141,0.9999995,8.891728769771621,8.084668325181,-0.8070604445906217,1.4285714285714286,3.333333333333334,0.14285714285714288,0.0,-0.6305132490161602,2.182178902359924
0,1,7,15,12.55083457173356,-3.5384216632539847,0,19.488919463488394,0.994001,10.317260162060045,9.510199717469423,-0.8070604445906217,1.25,3.333333333333334,0.125,0.0,-0.7077078696006589,2.1408720964441885
0,1,8,16,12.55083457173356,-3.5384216632539847,1,-1.8818049594500927,0.03320765,10.585946290774912,9.510199717469423,-1.0757465733054894,1.25,2.5000000000000004,0.0,0.25000000000000006,-0.46310484133429486,1.9364916731037085
0,1,9,17,12.55083457173356,-3.5384216632539847,0,7.283380913268793,0.8826831,10.338521979197063,9.262775405891574,-1.0757465733054894,1.1111111111111112,2.5000000000000004,0.1111111111111111,0.0,-0.5270462766947299,1.90029237516523
0,2,1,18,-9.704646345896158,-9.619042266550895,1,-11.21862563130545,0.016271148,3.7395418771018165,0.0,-3.7395418771018165,5.0,3.333333333333334,0.0,0.3333333333333333,0.410326119149236,2.886751345948129
0,2,2,19,-9.704646345896158,-9.619042266550895,0,-9.568371996913962,0.99075514,0.5500845447971625,-3.189457332304654,-3.7395418771018165,3.333333333333334,3.333333333333334,0.3333333333333333,0.0,0.0,2.5819888974716116
0,2,3,20,-9.704646345896158,-9.619042266550895,1,-8.823818436831438,0.74310195,1.821153684729568,-3.189457332304654,-5.010611017034222,3.333333333333334,2.5000000000000004,0.0,0.25000000000000006,0.24460302826636404,2.41522945769824
0,2,4,21,-9.704646345896158,-9.619042266550895,0,-15.00526333556776,0.8110122,-1.1327978160862084,-6.14340883312043,-5.010611017034222,2.5000000000000004,2.5000000000000004,0.25000000000000006,0.0,0.0,2.23606797749979
0,2,5,22,-9.704646345896158,-9.619042266550895,1,-6.639002701876665,7.521422e-08,-0.8071194791177199,-6.14340883312043,-5.3362893540027105,2.5000000000000004,2.0,0.0,0.20000000000000004,0.16692526771109462,2.1213203435596424
