Participant,Block,Trial,State,Action,Reward,V_t,posterior_std_0,posterior_std_1,poster_mean_0,poster_mean_1,TU,RU,P_a0_thompson
11,5,0,2250,0,1.1072213218622267,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,5,1,2251,0,0.7223582840439489,0.36907377395407553,3.333333333333334,5.0,0.36907377395407553,0.0,2.886751345948129,-0.410326119149236,0.5508665181451092
11,5,2,2252,1,-6.94087246830348,0.4573949014765439,2.5000000000000004,5.0,0.4573949014765439,0.0,2.7386127875258306,-0.6549291474156,0.5663216650021624
11,5,3,2253,0,5.341515885194352,2.771019057577704,2.5000000000000004,3.333333333333334,0.4573949014765439,-2.31362415610116,2.41522945769824,-0.24460302826636404,0.8743734224918298
11,5,4,2254,0,1.6974466864689004,3.747843254321266,2.0,3.333333333333334,1.4342190982201057,-2.31362415610116,2.3094010767585034,-0.41152829597745866,0.947690731163196
11,5,5,2255,0,5.369632871117758,3.791714519029398,1.6666666666666667,3.333333333333334,1.4780903629282383,-2.31362415610116,2.23606797749979,-0.5347474096147482,0.9550292409838854
11,5,6,2256,1,-10.397109955093633,4.347649163056472,1.4285714285714286,3.333333333333334,2.0340250069553125,-2.31362415610116,2.182178902359924,-0.6305132490161602,0.976833289207321
11,5,7,2257,0,2.8484016493704822,6.368520612804591,1.4285714285714286,2.5000000000000004,2.0340250069553125,-4.334495605849279,1.9820624179302297,-0.3859102207497962,0.9993433962771582
11,5,8,2258,0,-1.1319836057726553,6.470317693106487,1.25,2.5000000000000004,2.1358220872572087,-4.334495605849279,1.9364916731037085,-0.46310484133429486,0.9995830011076943
11,5,9,2259,0,5.69177221615739,6.107228171658725,1.1111111111111112,2.5000000000000004,1.772732565809446,-4.334495605849279,1.90029237516523,-0.5270462766947299,0.9993451278619576
11,6,0,2260,0,-7.80671817372269,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,6,1,2261,1,-0.7693580255738905,-2.6022393912408965,3.333333333333334,5.0,-2.6022393912408965,0.0,2.886751345948129,-0.410326119149236,0.18367663482548047
11,6,2,2262,1,3.391644094882663,-2.3457867160495995,3.333333333333334,3.333333333333334,-2.6022393912408965,-0.25645267519129683,2.5819888974716116,0.0,0.18180196383582964
11,6,3,2263,0,-14.383765403806722,-3.25781090856809,3.333333333333334,2.5000000000000004,-2.6022393912408965,0.6555715173271934,2.41522945769824,0.24460302826636404,0.08869066972387096
11,6,4,2264,1,1.0959852370276693,-6.203192411709547,2.5000000000000004,2.5000000000000004,-5.547620894382353,0.6555715173271934,2.23606797749979,0.0,0.0027672907681879216
11,6,5,2265,1,-3.2082662138050355,-6.291275155649642,2.5000000000000004,2.0,-5.547620894382353,0.7436542612672886,2.1213203435596424,0.16692526771109462,0.0015098000628981302
11,6,6,2266,1,-1.0037056237275828,-5.632621743137588,2.5000000000000004,1.6666666666666667,-5.547620894382353,0.08500084875523461,2.041241452319315,0.29014438134838416,0.002895293180656592
11,6,7,2267,1,2.695907932363959,-5.477092247068614,2.5000000000000004,1.4285714285714286,-5.547620894382353,-0.07052864731373934,1.9820624179302297,0.3859102207497962,0.002860745699228682
11,6,8,2268,1,-2.5291133527927863,-5.822896819528326,2.5000000000000004,1.25,-5.547620894382353,0.275275925145973,1.9364916731037085,0.46310484133429486,0.001319498334044131
11,6,9,2269,1,-3.604728660098269,-5.511298010868464,2.5000000000000004,1.1111111111111112,-5.547620894382353,-0.036322883513889126,1.90029237516523,0.5270462766947299,0.001864403806218848
11,7,0,2270,0,-12.13593807892276,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,7,1,2271,0,-5.064516898481643,-4.045312692974253,3.333333333333334,5.0,-4.045312692974253,0.0,2.886751345948129,-0.410326119149236,0.08055659764060252
11,7,2,2272,1,-6.897064522184651,-4.3001137443511,2.5000000000000004,5.0,-4.3001137443511,0.0,2.7386127875258306,-0.6549291474156,0.05818667499502355
11,7,3,2273,1,0.2996843949862769,-2.0010922369562167,2.5000000000000004,3.333333333333334,-4.3001137443511,-2.2990215073948836,2.41522945769824,-0.24460302826636404,0.20368495136997117
11,7,4,2274,1,-2.744901657878809,-2.650768712551507,2.5000000000000004,2.5000000000000004,-4.3001137443511,-1.6493450317995935,2.23606797749979,0.0,0.11791784864205135
11,7,5,2275,1,-6.829635333275333,-2.4316573873356635,2.5000000000000004,2.0,-4.3001137443511,-1.8684563570154367,2.1213203435596424,0.16692526771109462,0.125836703324111
11,7,6,2276,1,-6.811751807236279,-1.6047942246256808,2.5000000000000004,1.6666666666666667,-4.3001137443511,-2.6953195197254196,2.041241452319315,0.29014438134838416,0.21587943955420813
11,7,7,2277,1,-5.9875068292732045,-1.0167324692669863,2.5000000000000004,1.4285714285714286,-4.3001137443511,-3.283381275084114,1.9820624179302297,0.3859102207497962,0.30398722759812347
11,7,8,2278,0,-5.061953790749747,-0.67871677499335,2.5000000000000004,1.25,-4.3001137443511,-3.6213969693577504,1.9364916731037085,0.46310484133429486,0.36298630889162353
11,7,9,2279,1,-6.845844488043017,-0.8310847842730791,2.0,1.25,-4.452481753630829,-3.6213969693577504,1.8027756377319946,0.29617957362320024,0.3223982647904178
11,8,0,2280,0,2.658318219054591,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,8,1,2281,0,2.3260510365919522,0.8861060730181969,3.333333333333334,5.0,0.8861060730181969,0.0,2.886751345948129,-0.410326119149236,0.6205616246041635
11,8,2,2282,0,2.2632662659955707,1.2460923139116358,2.5000000000000004,5.0,1.2460923139116358,0.0,2.7386127875258306,-0.6549291474156,0.675448466681992
11,8,3,2283,0,-0.9489190002405642,1.4495271043284228,2.0,5.0,1.4495271043284228,0.0,2.6457513110645907,-0.8218544151266947,0.7081093288245155
11,8,4,2284,0,-2.1991099056879655,1.0497860869002582,1.6666666666666667,5.0,1.0497860869002582,0.0,2.581988897471611,-0.9450735287639842,0.6578419036036499
11,8,5,2285,1,-4.446528887861687,0.5856580879590834,1.4285714285714286,5.0,0.5856580879590834,0.0,2.53546276418555,-1.0408393681653962,0.5913374191163195
11,8,6,2286,0,4.260607406473717,2.067834383912979,1.4285714285714286,3.333333333333334,0.5856580879590834,-1.4821762959538956,2.182178902359924,-0.6305132490161602,0.8283336301508752
11,8,7,2287,1,-4.051587779627428,2.527203048727308,1.25,3.333333333333334,1.0450267527734125,-1.4821762959538956,2.1408720964441885,-0.7077078696006589,0.8810903396599798
11,8,8,2288,0,-2.1183110385830908,3.169555919645691,1.25,2.5000000000000004,1.0450267527734125,-2.1245291668722786,1.9364916731037085,-0.46310484133429486,0.9491588128183404
11,8,9,2289,0,4.884977287411577,2.8180739428283017,1.1111111111111112,2.5000000000000004,0.6935447759560233,-2.1245291668722786,1.90029237516523,-0.5270462766947299,0.9309586246025605
11,9,0,2290,1,-14.204937106722152,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,9,1,2291,0,3.002333625762773,4.73497903557405,5.0,3.333333333333334,0.0,-4.73497903557405,2.886751345948129,0.410326119149236,0.9495228665472292
11,9,2,2292,0,3.5508666909469344,5.735756910828308,3.333333333333334,3.333333333333334,1.0007778752542575,-4.73497903557405,2.5819888974716116,0.0,0.9868397206865784
11,9,3,2293,0,0.11579917918806631,6.373279114751478,2.5000000000000004,3.333333333333334,1.638300079177427,-4.73497903557405,2.41522945769824,-0.24460302826636404,0.9958398533616984
11,9,4,2294,0,-2.5286019591460707,6.068778934753605,2.0,3.333333333333334,1.3337998991795548,-4.73497903557405,2.3094010767585034,-0.41152829597745866,0.9957037858204099
11,9,5,2295,0,-3.215124642699424,5.425045291699334,1.6666666666666667,3.333333333333334,0.6900662561252839,-4.73497903557405,2.23606797749979,-0.5347474096147482,0.9923701035163056
11,9,6,2296,0,-1.5988765288459594,4.867160877581519,1.4285714285714286,3.333333333333334,0.1321818420074684,-4.73497903557405,2.182178902359924,-0.6305132490161602,0.9871399917559589
11,9,7,2297,0,4.0368272543835095,4.650778581224841,1.25,3.333333333333334,-0.08420045434921009,-4.73497903557405,2.1408720964441885,-0.7077078696006589,0.9850863329105864
11,9,8,2298,0,0.5001564657797678,5.108670548861809,1.1111111111111112,3.333333333333334,0.37369151328775874,-4.73497903557405,2.1081851067789197,-0.771649304961094,0.9923089419826511
11,9,9,2299,0,-2.5911547926966243,5.12131704411101,1.0,3.333333333333334,0.38633800853695965,-4.73497903557405,2.081665999466133,-0.8257418583505538,0.9930570413757863
11,10,0,2300,0,-11.724018091628578,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,10,1,2301,1,-4.495990182386925,-3.908006030542859,3.333333333333334,5.0,-3.908006030542859,0.0,2.886751345948129,-0.410326119149236,0.08790440504299152
11,10,2,2302,1,-0.7861752188355906,-2.4093426364138844,3.333333333333334,3.333333333333334,-3.908006030542859,-1.4986633941289749,2.5819888974716116,0.0,0.17537529232336413
11,10,3,2303,1,1.01349153713029,-2.5874646802372308,3.333333333333334,2.5000000000000004,-3.908006030542859,-1.3205413503056287,2.41522945769824,0.24460302826636404,0.1420145476614385
11,10,4,2304,1,-2.980226228035334,-3.054271257724414,3.333333333333334,2.0,-3.908006030542859,-0.8537347728184449,2.3094010767585034,0.41152829597745866,0.09299449062051968
11,10,5,2305,1,-0.5063592003644184,-2.6998560151882662,3.333333333333334,1.6666666666666667,-3.908006030542859,-1.208150015354593,2.23606797749979,0.5347474096147482,0.11363669742869648
11,10,6,2306,1,-3.5926147204949634,-2.8001118459011485,3.333333333333334,1.4285714285714286,-3.908006030542859,-1.107894184641711,2.182178902359924,0.6305132490161602,0.0997158330581071
11,10,7,2307,1,-1.7135214617894348,-2.4895217789194914,3.333333333333334,1.25,-3.908006030542859,-1.4184842516233676,2.1408720964441885,0.7077078696006589,0.12244436246893642
11,10,8,2308,1,0.3864968842627224,-2.4567398666788174,3.333333333333334,1.1111111111111112,-3.908006030542859,-1.4512661638640416,2.1081851067789197,0.771649304961094,0.12194190277988365
11,10,9,2309,1,3.450335312016572,-2.6405161714914938,3.333333333333334,1.0,-3.908006030542859,-1.2674898590513652,2.081665999466133,0.8257418583505538,0.10231633881915136
11,11,0,2310,1,-7.449934553645608,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,11,1,2311,0,-11.462632938586827,2.4833115178818694,5.0,3.333333333333334,0.0,-2.4833115178818694,2.886751345948129,0.410326119149236,0.8051728173367111
11,11,2,2312,0,-8.914981732969387,-1.3375661283137394,3.333333333333334,3.333333333333334,-3.820877646195609,-2.4833115178818694,2.5819888974716116,0.0,0.3022161804499024
11,11,3,2313,1,-9.410920870711529,-2.6110921500071846,2.5000000000000004,3.333333333333334,-5.094403667889054,-2.4833115178818694,2.41522945769824,-0.24460302826636404,0.13982746002021385
11,11,4,2314,1,-8.575384940012324,-0.879189811799769,2.5000000000000004,2.5000000000000004,-5.094403667889054,-4.215213856089285,2.23606797749979,0.0,0.34709118867168687
11,11,5,2315,0,-3.9536754217293772,-0.007155595015160721,2.5000000000000004,2.0,-5.094403667889054,-5.087248072873893,2.1213203435596424,0.16692526771109462,0.49865429849476256
11,11,6,2316,0,-9.589541795113869,0.22099005421677465,2.0,2.0,-4.866258018657119,-5.087248072873893,2.0,0.0,0.5439916032425874
11,11,7,2317,0,-5.917378798872195,-0.566223908526017,1.6666666666666667,2.0,-5.65347198139991,-5.087248072873893,1.9148542155126762,-0.12321911363728955,0.3837292960600602
11,11,8,2318,1,-6.6983933803828775,-0.6039248824506291,1.4285714285714286,2.0,-5.6911729553245225,-5.087248072873893,1.851640199545103,-0.21898495303870158,0.3721528948046584
11,11,9,2319,1,-11.18611218118153,-0.3354006645324654,1.4285714285714286,1.6666666666666667,-5.6911729553245225,-5.355772290792057,1.7593288763724921,-0.09576583940141203,0.4244033331423944
11,12,0,2320,1,-0.8974805207186171,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,12,1,2321,1,-6.509203489905658,0.29916017357287233,5.0,3.333333333333334,0.0,-0.29916017357287233,2.886751345948129,0.410326119149236,0.5412693531959301
11,12,2,2322,1,-0.29998820201419707,1.8516710026560692,5.0,2.5000000000000004,0.0,-1.8516710026560692,2.7386127875258306,0.6549291474156,0.7505224210009398
11,12,3,2323,0,14.300613754995291,1.5413344425276947,5.0,2.0,0.0,-1.5413344425276947,2.6457513110645907,0.8218544151266947,0.7199084827147089
11,12,4,2324,0,14.28944059519813,6.308205694192791,3.333333333333334,2.0,4.766871251665097,-1.5413344425276947,2.3094010767585034,0.41152829597745866,0.9968479804661775
11,12,5,2325,0,18.480507337504353,8.68884803007605,2.5000000000000004,2.0,7.147513587548355,-1.5413344425276947,2.1213203435596424,0.16692526771109462,0.9999789790772465
11,12,6,2326,0,12.394458490775401,10.95544678006725,2.0,2.0,9.414112337539555,-1.5413344425276947,2.0,0.0,0.999999978458354
11,12,7,2327,0,12.992237517692365,11.45217113893989,1.6666666666666667,2.0,9.910836696412195,-1.5413344425276947,1.9148542155126762,-0.12321911363728955,0.9999999988891053
11,12,8,2328,0,11.432008994179014,11.89237125626563,1.4285714285714286,2.0,10.351036813737934,-1.5413344425276947,1.851640199545103,-0.21898495303870158,0.9999999999330234
11,12,9,2329,0,20.98679268834441,12.027492778820765,1.25,2.0,10.48615833629307,-1.5413344425276947,1.8027756377319946,-0.29617957362320024,0.9999999999873531
11,13,0,2330,0,-6.491403041202872,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,13,1,2331,1,-15.545919567913542,-2.1638010137342905,3.333333333333334,5.0,-2.1638010137342905,0.0,2.886751345948129,-0.410326119149236,0.22675907382490457
11,13,2,2332,0,-5.771987610683352,3.018172175570223,3.333333333333334,3.333333333333334,-2.1638010137342905,-5.181973189304514,2.5819888974716116,0.0,0.878784698225606
11,13,3,2333,0,2.02974715368248,2.1161255263329575,2.5000000000000004,3.333333333333334,-3.065847662971556,-5.181973189304514,2.41522945769824,-0.24460302826636404,0.8095282552443186
11,13,4,2334,0,-0.4235189643164284,3.135244489663765,2.0,3.333333333333334,-2.0467286996407488,-5.181973189304514,2.3094010767585034,-0.41152829597745866,0.9127047876564447
11,13,5,2335,0,6.24562218319232,3.4057794455511514,1.6666666666666667,3.333333333333334,-1.7761937437533621,-5.181973189304514,2.23606797749979,-0.5347474096147482,0.9361345152701683
11,13,6,2336,0,0.8724542866148618,4.551753149400534,1.4285714285714286,3.333333333333334,-0.630220039903979,-5.181973189304514,2.182178902359924,-0.6305132490161602,0.981505041482063
11,13,7,2337,0,2.4443310564786085,4.73958744021539,1.25,3.333333333333334,-0.4423857490891239,-5.181973189304514,2.1408720964441885,-0.7077078696006589,0.9865807356429183
11,13,8,2338,0,-2.341623229321524,5.060333751945137,1.1111111111111112,3.333333333333334,-0.12163943735937588,-5.181973189304514,2.1081851067789197,-0.771649304961094,0.991809785478534
11,13,9,2339,0,-3.2735038327857984,4.838335372748923,1.0,3.333333333333334,-0.34363781655559067,-5.181973189304514,2.081665999466133,-0.8257418583505538,0.9899442486871739
11,14,0,2340,0,-3.6894472824246436,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,14,1,2341,1,-5.207681658201356,-1.2298157608082145,3.333333333333334,5.0,-1.2298157608082145,0.0,2.886751345948129,-0.410326119149236,0.3350463898884398
11,14,2,2342,1,-11.196756349481907,0.5060781252589039,3.333333333333334,3.333333333333334,-1.2298157608082145,-1.7358938860671185,2.5819888974716116,0.0,0.5776961752390243
11,14,3,2343,0,-7.247218829896388,2.8712937411126016,3.333333333333334,2.5000000000000004,-1.2298157608082145,-4.101109501920816,2.41522945769824,0.24460302826636404,0.8827464301249268
11,14,4,2344,0,-3.8081545644193997,1.3669429738405579,2.5000000000000004,2.5000000000000004,-2.7341665280802583,-4.101109501920816,2.23606797749979,0.0,0.7295046283306619
11,14,5,2345,0,-5.391923365958779,1.1521453665727295,2.0,2.5000000000000004,-2.9489641353480867,-4.101109501920816,2.1213203435596424,-0.16692526771109462,0.7064786578078828
11,14,6,2346,0,-8.018085810096785,0.7449854948042809,1.6666666666666667,2.5000000000000004,-3.3561240071165352,-4.101109501920816,2.041241452319315,-0.29014438134838416,0.6424319299372862
11,14,7,2347,0,-4.995486764734628,0.07899095152138802,1.4285714285714286,2.5000000000000004,-4.022118550399428,-4.101109501920816,1.9820624179302297,-0.3859102207497962,0.5158948024550808
11,14,8,2348,1,-13.14484639802364,-0.04268007527051232,1.25,2.5000000000000004,-4.1437895771913285,-4.101109501920816,1.9364916731037085,-0.46310484133429486,0.4912080653871379
11,14,9,2349,0,-4.984258539347835,1.7660673039500532,1.25,2.0,-4.1437895771913285,-5.909856881141382,1.8027756377319946,-0.29617957362320024,0.8363675501729949
11,15,0,2350,0,-19.519679132326328,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,15,1,2351,1,-3.657282498866485,-6.506559710775442,3.333333333333334,5.0,-6.506559710775442,0.0,2.886751345948129,-0.410326119149236,0.012100021741966317
11,15,2,2352,1,-4.414397566629736,-5.287465544486614,3.333333333333334,3.333333333333334,-6.506559710775442,-1.2190941662888282,2.5819888974716116,0.0,0.02028849649810483
11,15,3,2353,1,-3.556473280890289,-4.488639694401387,3.333333333333334,2.5000000000000004,-6.506559710775442,-2.017920016374055,2.41522945769824,0.24460302826636404,0.031550908913369584
11,15,4,2354,1,-6.264334434997441,-4.180929041498141,3.333333333333334,2.0,-6.506559710775442,-2.325630669277302,2.3094010767585034,0.41152829597745866,0.03511724756752365
11,15,5,2355,0,-18.77543252644325,-3.5244784138781173,3.333333333333334,1.6666666666666667,-6.506559710775442,-2.982081296897325,2.23606797749979,0.5347474096147482,0.057490473975959085
11,15,6,2356,1,-7.038843566689412,-6.591696617795071,2.5000000000000004,1.6666666666666667,-9.573777914692396,-2.982081296897325,2.041241452319315,0.29014438134838416,0.0006205579488039594
11,15,7,2357,1,-6.224652723751985,-6.012159150681916,2.5000000000000004,1.4285714285714286,-9.573777914692396,-3.56161876401048,1.9820624179302297,0.3859102207497962,0.001209537219710739
11,15,8,2358,1,-1.1511661182435753,-5.679279905714228,2.5000000000000004,1.25,-9.573777914692396,-3.894498008978168,1.9364916731037085,0.46310484133429486,0.0016797766870696085
11,15,9,2359,1,-5.821811763925368,-5.984094560240294,2.5000000000000004,1.1111111111111112,-9.573777914692396,-3.5896833544521023,1.90029237516523,0.5270462766947299,0.0008190420180284241
11,16,0,2360,0,5.3261774855033055,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,16,1,2361,0,3.0218336587352854,1.7753924951677684,3.333333333333334,5.0,1.7753924951677684,0.0,2.886751345948129,-0.410326119149236,0.7307272629243259
11,16,2,2362,1,13.552568885983188,2.0870027860596476,2.5000000000000004,5.0,2.0870027860596476,0.0,2.7386127875258306,-0.6549291474156,0.7769895942327916
11,16,3,2363,0,0.726331836155337,-2.430520175934748,2.5000000000000004,3.333333333333334,2.0870027860596476,4.517522961994396,2.41522945769824,-0.24460302826636404,0.1571281964257243
11,16,4,2364,1,5.28723067730835,-2.7026543659156106,2.0,3.333333333333334,1.8148685960787854,4.517522961994396,2.3094010767585034,-0.41152829597745866,0.12094341579468643
11,16,5,2365,1,10.179708318647565,-2.8950812947440996,2.0,2.5000000000000004,1.8148685960787854,4.709949890822885,2.1213203435596424,-0.16692526771109462,0.086165126019077
11,16,6,2366,1,3.079003557057595,-3.9890329803090356,2.0,2.0,1.8148685960787854,5.803901576387821,2.0,0.0,0.023047819847679753
11,16,7,2367,1,6.251428305183459,-3.534883310420665,2.0,1.6666666666666667,1.8148685960787854,5.34975190649945,1.9148542155126762,0.12321911363728955,0.03244373587726693
11,16,8,2368,1,5.885536859633885,-3.6636942245183803,2.0,1.4285714285714286,1.8148685960787854,5.4785628205971655,1.851640199545103,0.21898495303870158,0.023929345482512833
11,16,9,2369,1,8.375165363120741,-3.71456597939797,2.0,1.25,1.8148685960787854,5.529434575476755,1.8027756377319946,0.29617957362320024,0.019676792672185
11,17,0,2370,1,15.713580110856473,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,17,1,2371,1,9.132072343951306,-5.237860036952157,5.0,3.333333333333334,0.0,5.237860036952157,2.886751345948129,0.410326119149236,0.034804395288973354
11,17,2,2372,1,7.26313402601495,-6.211413113701944,5.0,2.5000000000000004,0.0,6.211413113701944,2.7386127875258306,0.6549291474156,0.011661940572581709
11,17,3,2373,1,12.557683374122771,-6.421757296164546,5.0,2.0,0.0,6.421757296164546,2.6457513110645907,0.8218544151266947,0.007608014131611667
11,17,4,2374,1,11.5965133355164,-7.444411642490916,5.0,1.6666666666666667,0.0,7.444411642490916,2.581988897471611,0.9450735287639842,0.0019682356401889266
11,17,5,2375,1,8.179681095455384,-8.037569027208843,5.0,1.4285714285714286,0.0,8.037569027208843,2.53546276418555,1.0408393681653962,0.0007620373806643402
11,17,6,2376,1,13.384259831258356,-8.055333035739661,5.0,1.25,0.0,8.055333035739661,2.5,1.118033988749895,0.0006361998059740976
11,17,7,2377,1,11.042941979220426,-8.647436013019517,5.0,1.1111111111111112,0.0,8.647436013019517,2.4720661623652207,1.18197542411033,0.00023432775322179268
11,17,8,2378,1,11.84293119661973,-8.886986609639608,5.0,1.0,0.0,8.886986609639608,2.449489742783178,1.2360679774997898,0.0001427589476140985
11,17,9,2379,1,5.212065021482945,-9.15570884481962,5.0,0.9090909090909091,0.0,9.15570884481962,2.4308621740219887,1.2826053882541975,8.279424826413471e-05
11,18,0,2380,1,8.117404037587235,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,18,1,2381,1,15.719429651343608,-2.7058013458624117,5.0,3.333333333333334,0.0,2.7058013458624117,2.886751345948129,0.410326119149236,0.1742977395516983
11,18,2,2382,1,15.649076983405669,-5.959208422232711,5.0,2.5000000000000004,0.0,5.959208422232711,2.7386127875258306,0.6549291474156,0.014777807801203016
11,18,3,2383,1,9.939348389528794,-7.897182134467303,5.0,2.0,0.0,7.897182134467303,2.6457513110645907,0.8218544151266947,0.0014185672069509856
11,18,4,2384,1,11.118934123416922,-8.237543176977551,5.0,1.6666666666666667,0.0,8.237543176977551,2.581988897471611,0.9450735287639842,0.0007104125651553189
11,18,5,2385,1,14.51524528173692,-8.649170455040318,5.0,1.4285714285714286,0.0,8.649170455040318,2.53546276418555,1.0408393681653962,0.00032329466621434054
11,18,6,2386,1,12.787178420340297,-9.382429808377394,5.0,1.25,0.0,9.382429808377394,2.5,1.118033988749895,8.737521695848085e-05
11,18,7,2387,1,11.063001146797575,-9.760735209706604,5.0,1.1111111111111112,0.0,9.760735209706604,2.4720661623652207,1.18197542411033,3.9335695058942946e-05
11,18,8,2388,1,10.082976475903507,-9.890961803415701,5.0,1.0,0.0,9.890961803415701,2.449489742783178,1.2360679774997898,2.695807442143205e-05
11,18,9,2389,1,12.075899946576467,-9.908417682732773,5.0,0.9090909090909091,0.0,9.908417682732773,2.4308621740219887,1.2826053882541975,2.2899459567248618e-05
11,19,0,2390,0,3.2083086015289046,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
11,19,1,2391,0,14.236347728078476,1.0694362005096347,3.333333333333334,5.0,1.0694362005096347,0.0,2.886751345948129,-0.410326119149236,0.6444814410714759
11,19,2,2392,0,8.430034454090475,4.361164082401846,2.5000000000000004,5.0,4.361164082401846,0.0,2.7386127875258306,-0.6549291474156,0.9443606510648295
11,19,3,2393,0,3.213386622888148,5.174938156739572,2.0,5.0,5.174938156739572,0.0,2.6457513110645907,-0.8218544151266947,0.9747640520790378
11,19,4,2394,0,5.283480019581311,4.848012901097667,1.6666666666666667,5.0,4.848012901097667,0.0,2.581988897471611,-0.9450735287639842,0.9697839173660774
11,19,5,2395,0,6.95331194983903,4.910222489452473,1.4285714285714286,5.0,4.910222489452473,0.0,2.53546276418555,-1.0408393681653962,0.9736039638446148
11,19,6,2396,0,15.772919307038636,5.1656086720007925,1.25,5.0,5.1656086720007925,0.0,2.5,-1.118033988749895,0.9805972518575519
11,19,7,2397,0,12.447939654723399,6.344198742560553,1.1111111111111112,5.0,6.344198742560553,0.0,2.4720661623652207,-1.18197542411033,0.9948613170956022
11,19,8,2398,0,7.599971488584124,6.9545728337768375,1.0,5.0,6.9545728337768375,0.0,2.449489742783178,-1.2360679774997898,0.9977386066290759
11,19,9,2399,0,6.835825763227567,7.013245438759318,0.9090909090909091,5.0,7.013245438759318,0.0,2.4308621740219887,-1.2826053882541975,0.9980434637174594
12,0,0,2400,1,-11.8063879017068,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
12,0,1,2401,0,0.8467661436432742,3.935462633902267,5.0,3.333333333333334,0.0,-3.935462633902267,2.886751345948129,0.410326119149236,0.9136035275579135
12,0,2,2402,0,3.9255882493476877,4.2177180151166915,3.333333333333334,3.333333333333334,0.2822553812144247,-3.935462633902267,2.5819888974716116,0.0,0.9488196528571864
12,0,3,2403,0,1.8856795011501246,5.1285512321500075,2.5000000000000004,3.333333333333334,1.1930885982477406,-3.935462633902267,2.41522945769824,-0.24460302826636404,0.983140745047256
12,0,4,2404,0,-3.4388691926043706,5.267069412730484,2.0,3.333333333333334,1.3316067788282173,-3.935462633902267,2.3094010767585034,-0.41152829597745866,0.9887171330095749
12,0,5,2405,0,3.250204118145364,4.471990084158386,1.6666666666666667,3.333333333333334,0.5365274502561194,-3.935462633902267,2.23606797749979,-0.5347474096147482,0.9772463456984876
12,0,6,2406,0,-1.3792623565617659,4.859658179571135,1.4285714285714286,3.333333333333334,0.9241955456688686,-3.935462633902267,2.182178902359924,-0.6305132490161602,0.9870255325441614
12,0,7,2407,0,2.1698500155462686,4.571725941792306,1.25,3.333333333333334,0.6362633078900393,-3.935462633902267,2.1408720964441885,-0.7077078696006589,0.9836378767712796
12,0,8,2408,0,-4.266253645063488,4.7421244648652205,1.1111111111111112,3.333333333333334,0.8066618309629536,-3.935462633902267,2.1081851067789197,-0.771649304961094,0.9877560619193118
12,0,9,2409,0,2.097262925045303,4.234832917262576,1.0,3.333333333333334,0.29937028336030946,-3.935462633902267,2.081665999466133,-0.8257418583505538,0.9790417360895312
12,1,0,2410,1,5.266573647803554,0.0,5.0,5.0,0.0,0.0,3.1622776601683795,0.0,0.5
12,1,1,2411,1,1.4938538489216118,-1.7555245492678513,5.0,3.333333333333334,0.0,1.7555245492678513,2.886751345948129,0.410326119149236,0.27155011673509194
12,1,2,2412,1,0.7673548495157978,-1.6901068741812915,5.0,2.5000000000000004,0.0,1.6901068741812915,2.7386127875258306,0.6549291474156,0.2685712683477549
12,1,3,2413,1,7.099754787065551,-1.5055564692481926,5.0,2.0,0.0,1.5055564692481926,2.6457513110645907,0.8218544151266947,0.2846621706190871
12,1,4,2414,1,1.0117552368554843,-2.4379228555510855,5.0,1.6666666666666667,0.0,2.4379228555510855,2.581988897471611,0.9450735287639842,0.1725328432488316
12,1,5,2415,0,2.053039197177657,-2.2341846243088566,5.0,1.4285714285714286,0.0,2.2341846243088566,2.53546276418555,1.0408393681653962,0.18911174380211965
12,1,6,2416,1,-2.0882521335490587,-1.5498382252496377,3.333333333333334,1.4285714285714286,0.6843463990592189,2.2341846243088566,2.182178902359924,0.6305132490161602,0.23878227965108417
12,1,7,2417,0,4.2738031093250894,-1.0095336305173983,3.333333333333334,1.25,0.6843463990592189,1.6938800295766172,2.1408720964441885,0.7077078696006589,0.3186231120952574
12,1,8,2418,1,6.307803378064505,-0.1121694529509305,2.5000000000000004,1.25,1.5817105766256867,1.6938800295766172,1.9364916731037085,0.46310484133429486,0.4769045605144729
