Participant,Block,Trial,Global_Trial,Mean_Reward_Arm0,Mean_Reward_Arm1,Action,Reward,RNN_Prob_Action0,V_t,Kalman_post_mean_0,Kalman_post_mean_1,Kalman_post_variance_0,Kalman_post_variance_1,Kalman_kalman_gain_0,Kalman_kalman_gain_1,RU,TU
6,9,8,1298,-2.7750834359783068,10.462031147861168,1,17.643188925295746,1.2303145e-11,-8.930373761979563,-0.08332991242214087,8.847043849557423,3.333333333333334,1.0,0.0,0.1,0.8257418583505538,2.081665999466133
6,9,9,1299,-2.7750834359783068,10.462031147861168,1,14.222270229237724,3.938238e-11,-9.419030705586863,-0.08332991242214087,9.335700793164722,3.333333333333334,0.9090909090909091,0.0,0.09090909090909091,0.8722792691049615,2.059714602177749
6,10,0,1300,-0.0999455961777051,2.5784180232099336,0,-2.4889234002126064,0.50274605,-0.8296411334042021,-0.8296411334042021,0.0,3.333333333333334,5.0,0.3333333333333333,0.0,-0.410326119149236,2.886751345948129
6,10,1,1301,-0.0999455961777051,2.5784180232099336,0,-5.7815646543098325,0.42631143,-2.06762201363061,-2.06762201363061,0.0,2.5000000000000004,5.0,0.25000000000000006,0.0,-0.6549291474156,2.7386127875258306
6,10,2,1302,-0.0999455961777051,2.5784180232099336,1,3.9208292738729784,0.20848605,-3.3745651049216026,-2.06762201363061,1.3069430912909927,2.5000000000000004,3.333333333333334,0.0,0.3333333333333333,-0.24460302826636404,2.41522945769824
6,10,3,1303,-0.0999455961777051,2.5784180232099336,1,1.3314180691385835,2.2152026e-06,-3.3806838493835007,-2.06762201363061,1.3130618357528905,2.5000000000000004,2.5000000000000004,0.0,0.25000000000000006,0.0,2.23606797749979
6,10,4,1304,-0.0999455961777051,2.5784180232099336,1,-3.5411462259241984,0.00022799917,-2.4098422370480828,-2.06762201363061,0.3422202234174725,2.5000000000000004,2.0,0.0,0.20000000000000004,0.16692526771109462,2.1213203435596424
6,10,5,1305,-0.0999455961777051,2.5784180232099336,1,0.8238337088353881,0.0849983,-2.4901111512844016,-2.06762201363061,0.42248913765379176,2.5000000000000004,1.6666666666666667,0.0,0.16666666666666666,0.29014438134838416,2.041241452319315
6,10,6,1306,-0.0999455961777051,2.5784180232099336,0,-2.5409545676242,0.75094277,-2.5847776620831198,-2.162288524429328,0.42248913765379176,2.0,1.6666666666666667,0.20000000000000004,0.0,0.12321911363728955,1.9148542155126762
6,10,7,1307,-0.0999455961777051,2.5784180232099336,1,2.6416765202085672,0.23516963,-2.9018044310195164,-2.162288524429328,0.7395159065901884,2.0,1.4285714285714286,0.0,0.14285714285714288,0.21898495303870158,1.851640199545103
6,10,8,1308,-0.0999455961777051,2.5784180232099336,1,0.9737606507442806,3.1984586e-05,-2.931085024038778,-2.162288524429328,0.76879649960945,2.0,1.25,0.0,0.125,0.29617957362320024,1.8027756377319946
6,10,9,1309,-0.0999455961777051,2.5784180232099336,1,6.907974785745616,1.4634409e-08,-3.6132159447205745,-2.162288524429328,1.4509274202912463,2.0,1.1111111111111112,0.0,0.1111111111111111,0.3601210089836353,1.7638342073763937
6,11,0,1310,-3.183495786754056,8.778463060598567,0,-7.902216075036375,0.50274605,-2.6340720250121246,-2.6340720250121246,0.0,3.333333333333334,5.0,0.3333333333333333,0.0,-0.410326119149236,2.886751345948129
6,11,1,1311,-3.183495786754056,8.778463060598567,0,-5.449592141569414,0.17204303,-3.337952054151447,-3.337952054151447,0.0,2.5000000000000004,5.0,0.25000000000000006,0.0,-0.6549291474156,2.7386127875258306
6,11,2,1312,-3.183495786754056,8.778463060598567,1,12.634736366237172,0.7203528,-7.5495308428971715,-3.337952054151447,4.211578788745724,2.5000000000000004,3.333333333333334,0.0,0.3333333333333333,-0.24460302826636404,2.41522945769824
